logFC	logCPM	LR	PValue	FDR
MATK	1.58257190005874	1.48914230051741	6.52121738007023	0.0106595013678698	0.0293141824444472
MATN3	1.64017283544586	1.94794834050415	11.917253588418	0.00055616414997902	0.00251499442744185
MCAM	-1.17378819034777	6.97746015188344	16.595092252336	4.62706015588596e-05	0.000303687385342915
MCF2L2	1.39671414060359	1.32199413103475	8.72648228292215	0.00313620994167367	0.0107485434458811
MCM10	3.10676449944786	4.12025413706348	53.6183834556508	2.43470485857163e-13	9.88520046259328e-12
MCM2	2.71037085486869	6.67432012632322	54.3217138614297	1.70210553565379e-13	6.97494392257386e-12
MCM3	1.32901437246264	7.24163276762655	28.3822868063838	9.95722073497977e-08	1.32190344682239e-06
MCM4	2.13986750822517	7.16006974028293	48.240139438046	3.77089689169104e-12	1.16888972502161e-10
MCM5	1.66200522817555	6.66786501573969	35.4857016804738	2.56929674384162e-09	4.81007237644804e-08
MCM6	1.42395158854723	6.18617147706518	37.2657427871441	1.03079505061113e-09	2.04551773461604e-08
MCM7	1.87449928964578	7.38095492317318	34.0167363093839	5.46400585030427e-09	9.42915012185493e-08
MCM8	1.54103850752649	4.8901467606973	36.4416231481131	1.57307750430338e-09	3.04849983118003e-08
MCOLN2	1.49285139507471	1.6645016047607	8.16867540762601	0.00426200204261609	0.0138535999597413
MDFI	1.6310888558158	5.64478446323514	16.786384994481	4.18323686892335e-05	0.000278938655904632
MDK	2.06142358627564	7.9466679363245	22.2300995949159	2.41852464280556e-06	2.29309399514143e-05
ME3	-2.67800188387192	2.83576200521889	78.9709846150309	6.30288737447458e-19	6.83811617119226e-17
MECOM	-1.38832626788944	6.67348509465508	11.222527097189	0.00080810380456007	0.00343398766235797
MED12L	2.45706958522201	1.2406148816504	7.15355224741106	0.00748156605921206	0.0219375295435824
MED30	1.2916389670291	4.05959163213184	22.5343892014708	2.0641509521792e-06	1.99861755691616e-05
MEFV	1.39953949017908	1.00954253108012	4.59432887886089	0.0320778992652746	0.0725907120320011
MEG3	-1.1826923305223	2.24296643887262	9.34867847421447	0.00223146315703596	0.00808752638185322
MEGF8	-1.0276363790199	6.48539462686879	21.2476810263227	4.03598361258348e-06	3.58525363061442e-05
MEIS1	-1.14689517422522	4.39656020888458	16.9416212036378	3.85470757199159e-05	0.000260367432353381
MELK	2.63480366654283	5.10213776899019	56.6098718740258	5.31443710470086e-14	2.42585026078348e-12
MEP1A	10.7722117301773	4.250956260923	20.2562692956044	6.77311465682898e-06	5.65251863794378e-05
MEST	2.6585566789516	6.11227144941573	34.1212112367158	5.17837088841653e-09	8.99487100775344e-08
METTL1	1.03632565453946	3.97399487608488	20.9682834425654	4.66950045933418e-06	4.06882870834412e-05
METTL7A	-2.80869538160943	5.98831317433112	90.7792569067635	1.60628501709987e-21	2.53104624837308e-19
METTL7B	3.12027955460873	3.90305354248845	13.2344484459778	0.00027485073940459	0.00139544472065944
MET	1.31378321504962	7.73368607645836	10.5142600176807	0.00118456856799201	0.00474402667762551
MEX3A	2.71310204830333	4.45838360359237	18.2450051777311	1.94234616347926e-05	0.000142589538656747
MEX3B	1.1277592395862	2.67210436758637	8.61902707980673	0.00332669486049704	0.0112787226366646
MFAP2	2.85849751428273	5.38410496781684	26.8065659656694	2.24871995257424e-07	2.78950864969753e-06
MFAP4	-2.09088064983629	6.37459908650325	30.6349340965293	3.11435492011722e-08	4.60576555560575e-07
MFAP5	-2.23167801557941	4.28377775572722	20.0521249621319	7.53597486032557e-06	6.18772724883805e-05
MFI2	3.56636161660595	5.63041311342713	34.2227941971277	4.91498703894973e-09	8.61652562219055e-08
MFSD2A	1.74746635865944	4.6905637574568	12.2010725917404	0.000477620468938438	0.00221739197715509
MFSD4	-5.54514430111625	6.12865883463776	234.646686979299	5.7812352879832e-53	1.53040860543491e-49
MFSD6L	-1.4374791401769	0.885545426584331	5.51244675691075	0.0188816149096646	0.0470476383554822
MFSD7	-1.27307888705654	2.48007588101045	15.4898281770368	8.29504352440992e-05	0.000501109977585987
MIAT	1.10177057884243	3.49791043253143	6.41907514782616	0.0112900943311239	0.0308436069443369
MICALCL	1.30717831624253	2.59541022684905	7.92262873663128	0.00488202873287096	0.0155109295027076
MICALL1	-1.27762634905978	7.64403297105892	19.4778966143195	1.01770544692658e-05	8.06125032646334e-05
MICB	3.18714188411092	3.57887111530405	43.6356706567778	3.95562882183294e-11	1.00300197482339e-09
MITF	-2.20604858810693	3.82662435090455	82.8640945397791	8.78932976488387e-20	1.07718119229632e-17
MKI67	2.56614610123753	8.50073340517605	51.4868483015524	7.20783393095087e-13	2.6427393326888e-11
MKRN3	2.42102302253931	2.24763286843523	7.08613047965827	0.00776827992206792	0.0226577684108618
MLLT11	1.10851963471448	4.41904248351953	3.91838759367562	0.0477606674377075	0.0997727579238473
MLPH	-1.19614826867958	6.14052176984233	4.45950450616405	0.0347075638265772	0.0772862238910795
MLXIPL	2.68869996264449	3.72225900078507	9.80108355265128	0.00174409074372529	0.00656190593631267
MLYCD	-1.48866708926261	3.28627920030329	97.3179892434931	5.90414786467053e-23	1.05604460995647e-20
MMD	1.0675867713865	4.34664084057232	11.9176578491079	0.000556043469457724	0.00251499442744185
MME	1.82056747627076	4.5478682926982	7.50337240434351	0.00615835682101081	0.0187168796516416
MMP10	4.99901115462409	4.8097012888099	20.8468498704835	4.97509825937142e-06	4.2927249387901e-05
MMP11	5.5109306133768	7.8304923237314	43.9104769366197	3.43743919176342e-11	8.81743122910476e-10
MMP12	6.14307266535881	5.68821355270552	47.1146079600958	6.6954805611526e-12	1.96936401572035e-10
MMP13	7.75159927197611	5.48167953477847	21.5551779657934	3.43793217835229e-06	3.09764944265969e-05
MMP14	1.65109120645096	8.59311223689509	23.5998831181957	1.18594719653189e-06	1.23990498367268e-05
MMP17	1.09228005189293	2.41322568323533	4.15480019211103	0.0415166718556641	0.0892477760475176
MMP1	4.17025329407656	7.86409900746768	25.6807673456739	4.02821624026858e-07	4.71002386538824e-06
MMP25	1.04918681815918	2.35476836286865	8.94296139903682	0.00278540776569832	0.00972761403345196
MMP3	5.99230465902719	5.85861490672038	33.6390340422494	6.63478589159876e-09	1.12587212898976e-07
MMP7	4.07031122238575	6.91241562593214	13.8182228664181	0.000201373614568108	0.00106572617449959
MMP9	4.09164454270916	6.27197182026087	29.6103849373746	5.28211831708445e-08	7.3904987362505e-07
MMRN1	-2.53714342685556	3.1332637008514	34.4852104177979	4.29502419788497e-09	7.64098659720504e-08
MND1	3.01346913473884	2.09313850879683	46.8902465051931	7.50754123023767e-12	2.17916262551372e-10
MNDA	1.72737899096871	2.41967605426816	15.5537954934141	8.0190496128432e-05	0.000488000646784334
MOCS1	-1.33925550345263	3.70587123126334	33.5267945825194	7.02889801207934e-09	1.18969941288852e-07
MOGAT3	7.79165941805492	1.32105767571859	12.8327762257902	0.000340600015323796	0.00167279473203182
MPDZ	-1.47004074451744	4.28060802345107	22.4772292962719	2.12649515078415e-06	2.05147884954657e-05
MPP2	-1.79456653204587	2.36669178636299	23.698782609432	1.12653774790953e-06	1.18246261945524e-05
MPP7	-1.16203689715889	5.53539986338899	14.1096588959932	0.000172455953166742	0.000939739397330177
MPZ	-1.92662262597179	1.45564417048518	16.6649959948487	4.45963504367096e-05	0.000294843803386757
MRGPRF	-2.51088605375355	4.07062623291022	62.0610948747718	3.32965096528985e-15	1.91614174680767e-13
MRPL14	1.06534428550673	5.27653387818976	18.0297678640056	2.17477575027682e-05	0.000157900887716204
MRPL21	1.18765861551544	5.3281281594314	8.32040704446317	0.00392021343035272	0.0129396071449811
MRPL47	1.13344917737865	5.42124271319928	20.4703892158417	6.05609470703336e-06	5.12522183774255e-05
MRPS17	1.22937749983546	4.29990302449912	16.486268002285	4.90037086769785e-05	0.000318885490682639
MRVI1	-2.32301478332264	5.60556677440448	50.4684690421776	1.21094813826688e-12	4.22905265385236e-11
MSC	1.80834723224302	4.58510701567629	10.3543770202847	0.00129168048983358	0.00510044241152665
MSH2	1.25703584352197	5.416540442812	32.0763606398413	1.48230049529449e-08	2.34125648636251e-07
MSR1	1.55171029805356	3.88170608542485	11.2034011613256	0.000816475440050173	0.00346707376467889
MSRB3	-2.26758125312529	5.31303329264171	49.8446317140135	1.6641507560693e-12	5.61905597125848e-11
MSX2	1.50839670715768	3.62696447282762	8.83600984921028	0.00295344166591124	0.0102361230400632
MT1E	-1.84519361022439	5.51529864807112	21.9298187454894	2.82805267764265e-06	2.61946152843094e-05
MT1F	-2.57150646856466	3.46237791876169	61.1872921476776	5.18954149672901e-15	2.85015648343175e-13
MT1G	-4.19754412940677	5.63530899790921	100.885850154205	9.74401419589206e-24	1.95411775601253e-21
MT1H	-1.80213638896777	1.8822892036711	6.16617207362114	0.0130216068167972	0.0347226010492433
MT1M	-3.30829128734413	1.7000905357798	42.783784913764	6.11368304515578e-11	1.49321180801189e-09
MT1X	-1.63983143289779	5.52057810622054	20.9560875049264	4.69932178757091e-06	4.08942953190589e-05
MT2A	-1.14103106964531	7.10467190630214	8.68894875118414	0.00320145221281255	0.0109296934456505
MTBP	2.38531709273056	3.54226620994546	53.099984606026	3.16994934026989e-13	1.25483246897357e-11
MTERFD1	1.13556394436193	4.20419893074826	22.2526559098737	2.39027934998247e-06	2.27282596812989e-05
MTHFD1L	1.59467149158811	5.29652879295218	35.9560992970232	2.01813647410918e-09	3.86570974982765e-08
MTL5	3.78484524977231	4.20355054912331	25.034809353666	5.63045905509971e-07	6.39697476852359e-06
MTMR11	1.26405665504545	5.11222279165199	7.37601194160348	0.00660995862047485	0.0198388690024048
MTTP	4.80145263291025	2.78940091518517	5.76370135583306	0.0163605717760128	0.041796666285911
MUC12	5.56197641995163	4.57962758084985	15.3812381324484	8.78563133084116e-05	0.000526660399886837
MUC13	3.69792758548972	8.88019587202149	6.5305175114222	0.0106039101162306	0.0291977021631845
MUC16	4.44023261877798	4.49545213870681	11.7790255599269	0.00059901832627111	0.00267361786882457
MUC1	-1.28816219804055	8.64291541659785	6.57179813639883	0.0103607221652627	0.0286293358203376
MUC20	1.62736764816514	6.46405737118403	5.91828762756984	0.0149845149280719	0.0388663608833939
MUC2	11.1160662384653	7.75790758977637	15.3620094626702	8.87549737989443e-05	0.000530845383281892
MUC4	3.11056490949275	8.51536326366839	8.94726582117471	0.00277885197081448	0.0097149721832278
MUC6	-2.64642317106763	9.10732417697598	7.8031104067872	0.0052156377686468	0.016335584833367
MUCL1	6.35897517211233	2.54978928362451	8.42459357209503	0.00370179381472219	0.0123293766813445
MX1	1.34437483085045	7.38362345757256	9.379447548473	0.00219431671441844	0.00796816900741905
MXRA5	1.02046160776522	8.22737135319924	4.55765214923366	0.0327719704494768	0.0737452908652286
MYBL1	1.04355702518259	2.65871311431828	9.80012885884972	0.00174499642024164	0.00656344774604102
MYBL2	3.13026449361094	6.97542404454051	62.0018422768294	3.43136141742201e-15	1.96612552904752e-13
MYB	3.27462800952272	4.85178552464956	16.923392099476	3.89190126992938e-05	0.000262153716075243
MYEF2	-1.83176412622728	2.93220641507756	15.8859040331588	6.72779383756358e-05	0.000420042826575432
MYH11	-2.0629870164071	10.5730749211767	11.6993255099165	0.000625227573052706	0.00276958238183588
MYL9	-2.13982716517059	8.0839369709586	30.2337398635557	3.82988617088686e-08	5.53410189496271e-07
MYLK	-2.08320198112567	7.88035463523179	29.3110484111813	6.16432221034536e-08	8.50792166591566e-07
MYO18B	-2.62528385526017	1.15112406291514	9.63614853359582	0.00190784868153904	0.00710331509109723
MYO1B	1.77028628851435	7.60607499604371	30.5261979700652	3.29388316283342e-08	4.83403305192174e-07
MYO1G	1.06987571291368	3.31145858245749	6.809149943195	0.0090691928447833	0.0257485706764375
MYO7A	1.12203977578547	3.57705708247483	7.73249698909811	0.00542356938134348	0.0168631346796952
MYO7B	5.38386391880301	5.88033075900864	16.1528139490056	5.84316960162542e-05	0.000372364915007771
MYOCD	-3.27276714637375	3.29249979656939	54.9275070700713	1.25058434131955e-13	5.33959172313083e-12
MYOC	-5.86189069632416	3.26315213861667	52.8330308874254	3.63142543663908e-13	1.42575012286527e-11
MYOM1	-2.71281959818706	3.10431384975428	40.8594079791791	1.63583852280719e-10	3.78107155566893e-09
MYOM2	-3.27048225034998	1.06919460435882	59.7346238334014	1.08549945107901e-14	5.61237138065695e-13
MYRIP	-4.43267468268421	2.56781245770637	117.41700554706	2.32633717367054e-27	6.28395894504147e-25
N4BP3	-1.21601650257687	4.03560547984278	18.0660119924673	2.1337655714399e-05	0.000155093471189339
NAALADL2	-1.06079151959354	3.0805793640018	7.09837780704598	0.00771537491956136	0.0225382260947504
NACAD	-2.28624893272087	3.22180790181265	44.2396980706549	2.9052932540931e-11	7.52533493369397e-10
NACC2	-1.59304715613695	3.10790988883271	56.8048571506614	4.81276192524937e-14	2.21957201542162e-12
NAGS	1.88026823936529	2.67799348683857	16.8278159476214	4.09289649818698e-05	0.000273603929545469
NAP1L5	-1.22764338473327	2.20490303536041	19.2821876181053	1.12753351538966e-05	8.83078911816422e-05
NAV1	1.28246483234713	7.56625164829283	8.57096050376384	0.0034156691624896	0.0115377866599697
NBEA	-2.12578187378378	3.21104451010062	25.1779012268933	5.22778109358929e-07	5.98054542391943e-06
NCALD	-1.80824541883258	3.99530860722416	37.3946079369547	9.64885210465966e-10	1.92337660327222e-08
NCAM1	-3.51219671978827	3.29234716745215	65.0240988224093	7.39876865047058e-16	4.70817797392445e-14
NCAPD2	1.5004182736858	7.69925028725216	30.3794507252028	3.5527185053523e-08	5.16744858646626e-07
NCAPD3	1.05912419947232	6.08496701899022	19.1637369962903	1.19970981547348e-05	9.34079948094525e-05
NCAPG2	1.72611657863027	5.46817858256692	36.5012734206979	1.52566546444663e-09	2.96095426501695e-08
NCAPG	2.35090875986836	5.30497192104762	51.042269167291	9.03982225837455e-13	3.23381317329312e-11
NCAPH	3.0603237822541	5.04803106157223	74.2324502427342	6.94394065266526e-18	6.33862058473637e-16
NCF2	1.66073269825141	4.05980846349693	12.8166145954867	0.000343554800198506	0.0016849290061444
NCOA7	1.19040615819233	7.15634662256908	12.1892674616982	0.000480652545294442	0.00222990434262784
NCS1	-1.37395165016664	5.90543114415009	17.1562085429475	3.44282269904718e-05	0.000237835079564658
NDC80	2.97564282406691	4.39198154848182	53.2143987631589	2.99058635824642e-13	1.19227111559487e-11
NDRG1	1.29080711103093	10.163880271789	6.86495548725509	0.00879024376781901	0.0250911508541843
NDRG2	-1.23136004801305	5.54378746314226	17.6653169212946	2.63385643767806e-05	0.000187126805201862
NEB	3.98778164390554	4.28595732436296	24.8629782303332	6.15532417271746e-07	6.89854959780595e-06
NECAB1	-2.62857531858746	1.84449882036425	59.2492393953116	1.38914021075104e-14	7.01780909522929e-13
NECAB3	-1.35018692777932	4.7887532292714	45.9726995867061	1.19912420081954e-11	3.31348808393474e-10
NEDD4L	-1.49568184266207	6.87978071376503	34.5886723966737	4.0726938627718e-09	7.29447577370061e-08
NEGR1	-3.0075752383723	3.15675886451902	81.3504102704915	1.89042469093552e-19	2.21430630170111e-17
NEIL3	2.88691519659122	2.50743771426283	38.5777867682297	5.26143405007737e-10	1.1054022394734e-08
NEK2	3.57684457002431	4.6401612678385	91.3720210411416	1.19047880017948e-21	1.92160699989946e-19
NETO2	1.60586819429248	5.10760902483907	11.8609308423596	0.000573238848196695	0.0025763631221499
NEU4	3.61407691917703	1.31030465659138	8.2211022150382	0.00414060433839633	0.0135220920362728
NEURL3	5.54521439552421	1.45285785216334	39.0419407767816	4.14797927411044e-10	8.89832312352119e-09
NEUROG3	5.7433779879455	1.5279913513033	4.36768666397711	0.0366266835555395	0.0807580848810797
NEXN	-2.49485992231058	4.59529118997255	75.8287832219819	3.09358623985796e-18	2.96715271527246e-16
NFASC	-1.63623195302772	4.9138347799122	19.8953771719637	8.1797880222692e-06	6.65852855244497e-05
NFATC2	-1.40327763659808	3.74067639503321	14.6637244891973	0.000128495592302778	0.000725643633585717
NFATC4	-1.21404913648557	4.01337080427189	19.1683671312983	1.19680323620914e-05	9.32365369891946e-05
NFE2L3	2.02464445386679	6.2309733688641	22.6754800230188	1.91799834557163e-06	1.87909889726026e-05
NFIA	-1.31616292477723	6.60537445300147	34.0065810548879	5.49259818529634e-09	9.46614968497166e-08
NFIC	-1.51583357803946	6.83679946650466	58.1841499039964	2.38694479459386e-14	1.15305114238118e-12
NFIX	-1.16341212920808	7.44436414661338	22.3449428586021	2.27812165714359e-06	2.1802760848845e-05
NFKBIE	1.60910437191599	4.51631221467816	20.7944607119368	5.11306364383784e-06	4.39743407341376e-05
NHLRC1	1.88723912876815	2.38252588105429	19.8337035863519	8.44798812386721e-06	6.82646952426779e-05
NHSL2	-1.88304248154803	1.52261396122203	34.092723575979	5.25473957613186e-09	9.10362997770698e-08
NICN1	-1.19082241262416	3.00039708823891	50.5820276339057	1.14286833770218e-12	4.02006782028164e-11
NKAIN2	2.62072352621972	1.62645026965872	4.82594613887662	0.0280344745308629	0.0649508673009805
NKD2	2.31911458842129	3.81478949641024	15.4992260309449	8.25390428690803e-05	0.000499596888488317
NKG7	1.55812433148708	2.58084257612725	7.30847888789353	0.00686299972326421	0.0204407435502082
NKX3-1	1.03487545752935	3.0717588475526	4.68947673805789	0.030347887802327	0.0693365010012138
NKX6-1	-2.67450480843926	1.9559940920416	43.4880826169139	4.2654919020075e-11	1.06928126543506e-09
NLGN3	-1.4960219719426	1.0309751436917	27.4112996336079	1.64467422473447e-07	2.08914664477787e-06
NLRC5	1.5588083687037	6.55045294663715	20.7491728608107	5.23541874205548e-06	4.49390418092388e-05
NLRP6	2.59251627107738	1.5445002668149	6.29598088780457	0.0121012033943875	0.0327481060827118
NLRP7	2.52210773327132	1.34653729431728	4.77667085549331	0.0288478395430027	0.0665093196640279
NMB	1.73890318862067	3.64703979091295	15.9647944612011	6.45314594601294e-05	0.000405188993080775
NME1	1.74193509317658	6.30828655210613	37.31327112191	1.00597706197865e-09	1.99926612497739e-08
NMI	1.53528250434085	5.21507113839548	38.2022111239642	6.37801072300087e-10	1.31905234265062e-08
NMUR2	4.55053855796523	1.95844020836615	6.75138511985733	0.00936749352632882	0.0264310689222955
NNAT	3.02689932628434	3.99655807239325	8.4958746325114	0.00355952624355187	0.0119487419121614
NNT	-1.3412666813988	6.50524423838456	34.8125615864627	3.63023619239763e-09	6.55014767955478e-08
NOP2	1.16054803376676	6.03961788580591	26.8083664352068	2.24662583696681e-07	2.78950864969753e-06
NOP56	1.05446745782142	7.19189940052077	26.4252867089525	2.73930817104213e-07	3.29913402656175e-06
NOP58	1.02431312804325	6.59006004576554	24.7296235838166	6.59624820483202e-07	7.34915330295931e-06
NOS2	6.06753244946281	4.66294093737765	20.0256689475874	7.64095566590814e-06	6.2622717767158e-05
NOSTRIN	-1.52380245468082	3.39491658555325	10.8736020606826	0.000975446282987836	0.00403721294609975
NOTCH3	1.50034408600496	9.72088005803032	10.866954359311	0.0009789538869989	0.00404589049728578
NOTUM	5.01981411606717	5.9827839075529	11.8900878326293	0.000564334602750034	0.00254411880177093
NOVA1	-2.26128554316594	1.36850091922464	26.7605635186743	2.3028938338874e-07	2.84271128050979e-06
NOX1	7.63803425670419	2.76556110193858	16.5786344200437	4.6673884955307e-05	0.000305494152245056
NOX4	3.07993311665566	1.77391975571279	31.1997460757304	2.3279652564801e-08	3.53765190984736e-07
NOXO1	2.56446339735891	2.0963219982026	11.3524796195452	0.000753473030778152	0.00323692600953574
NPC1L1	2.71254837978271	3.68577651395615	6.11727919051077	0.0133866690683257	0.0355320380057682
NPDC1	-1.14486042725957	6.00381495129878	12.5039524733185	0.000406091974544313	0.00194044526175759
NPL	1.11669912990959	4.37751634783124	7.41570891772909	0.00646568334920812	0.0194765099704412
NPM2	1.96694170441437	0.897603172320375	8.97589336398005	0.00273564794213662	0.00959179765883983
NPM3	1.80100474591305	3.34007341721245	29.6204921670935	5.25464741999185e-08	7.36763911557332e-07
NPR1	-2.39181226051204	2.86101158329804	60.8179496987987	6.26044881128071e-15	3.38217552922904e-13
NPSR1	4.19971223543885	0.984807387976825	4.81331021853035	0.0282407475056524	0.0653372721525634
NPTX1	-3.45722250302729	1.81000684646897	33.7841171779946	6.1579565605062e-09	1.05034424013995e-07
NPW	1.52238009465262	3.76843162382674	4.08848598144905	0.0431763012419703	0.0921433038764881
NR0B2	-2.33222384283855	3.21029155977136	5.02710746270057	0.0249535403729018	0.0590575478429261
NR2C2AP	1.04427733220018	4.0019138105178	22.0375569802237	2.67367301254424e-06	2.50097074162796e-05
NR2F1	-1.11090928833836	3.94643993230985	13.8648785790061	0.000196435292697726	0.00104460326803821
NR2F2	-1.6520191252666	6.4734536590562	22.8210529267473	1.77807247959455e-06	1.76818687752918e-05
NR3C2	-1.80243738435186	3.71843982190318	17.8045509271352	2.447970280307e-05	0.000175807567173866
NR4A3	-2.60862645710829	4.39025175903074	52.5796535655948	4.13147298319041e-13	1.60835812957377e-11
NR5A2	1.78965433756156	3.53755685397153	7.05331641463664	0.00791186340641124	0.0229904333802984
NRARP	1.45649635599251	6.76720859824268	16.768875231985	4.22201710885252e-05	0.000281241159802576
NRAS	1.06957784747407	7.15370358524956	7.32617498257812	0.00679575227685162	0.0202906783524494
NRM	1.62503459536519	4.99362800751485	32.6420387641598	1.10792296096001e-08	1.79711621461601e-07
NRTN	-1.7713134859666	1.72972561315086	39.2782612425697	3.67510289415528e-10	7.97437080443267e-09
NRXN1	-3.21249629436117	1.34855292685958	23.0195461234499	1.60362667174065e-06	1.61534266568944e-05
NRXN3	-2.3041146098657	2.90223614503244	24.8865802187034	6.08042239981754e-07	6.83776303177443e-06
NT5E	1.10375662210148	6.26918780044273	5.0313447731865	0.0248925631951149	0.0589616976468399
NTN1	-2.08422526128759	6.08701148582299	33.060681413941	8.9326961073919e-09	1.47976427631338e-07
NTN4	-2.1046508090975	5.05514986383485	60.8887942160488	6.03916194761527e-15	3.27599784994409e-13
NTSR1	2.89934862777764	3.3317796620316	5.35351390402869	0.0206805518305191	0.0506340702975862
NUCB2	-1.45873473483391	5.64501628208609	47.8031615039986	4.71231531451215e-12	1.43055517208447e-10
NUDCD1	1.18899320853078	4.88782381883798	29.6174297975014	5.26295562392251e-08	7.37147943261782e-07
NUDT1	2.35524654274498	3.75679202035631	49.5196367196212	1.96396051898031e-12	6.53140236915161e-11
NUDT5	1.18581317186044	5.6587801967242	22.2420269655858	2.40354757673189e-06	2.28216325147943e-05
NUF2	3.38728731493601	4.36449814320626	74.9521755499898	4.82255464333578e-18	4.52704491199946e-16
NUP107	1.38048325773622	5.6754243572461	28.5376086964264	9.18960519602795e-08	1.22862236742046e-06
NUP155	1.07024724230909	5.93195862882464	18.7289432551117	1.50677985686226e-05	0.000113964218202451
NUP210	1.33608585572062	6.98336203006933	7.9479062688834	0.00481430416142516	0.0153251875614775
NUP37	1.22570982684025	4.42205643620488	24.9037582733656	6.0264824375292e-07	6.78286747815786e-06
NUP62CL	2.79605016089081	2.09171723570014	33.1555746767246	8.50721254951164e-09	1.4128163777332e-07
NUP93	1.05288927149417	6.06001085642019	23.3749845225133	1.3330080527366e-06	1.37361300767743e-05
NUSAP1	2.79328861930868	6.10273734586732	70.0617481802545	5.74767955112872e-17	4.44152509632123e-15
NUTF2	1.04309063381734	6.67185476056586	22.5309644011168	2.06783419534124e-06	2.0007202784749e-05
NWD1	-2.02226196173789	1.69093681834676	14.1099744188158	0.000172427028231063	0.000939739397330177
NXPH3	-2.43890362474691	1.16265054980422	41.5589259660599	1.14371098916199e-10	2.71780227155261e-09
NXPH4	3.00632434275851	4.71943337269368	14.0471539713925	0.000178283434491404	0.000965136825737514
OAS1	1.42033269457674	6.57886934292545	12.746487356406	0.000356678389667274	0.00174142204560532
OAS2	2.05997763537649	7.58204071109297	22.7279923756672	1.86629290163497e-06	1.83933379345052e-05
OAS3	1.84743871744411	8.14645776237486	28.0357289960768	1.19096142726608e-07	1.54544759326411e-06
ODC1	1.62355462453746	8.59138133857216	11.7764161413395	0.000599858605519695	0.00267601230288463
ODF2L	1.39093389751938	4.34770536505981	22.5161233634728	2.08387151001708e-06	2.01329367201358e-05
ODF3B	1.23866157148703	3.6031802320307	17.7614866244072	2.50401061133369e-05	0.000179248699035223
OGN	-3.16074031513542	3.76903654043276	47.2801530080476	6.15321034594951e-12	1.82609623630017e-10
OIP5	2.78127014297551	3.10661633461806	47.4988437472874	5.5036397836317e-12	1.64810353339704e-10
OLFM2	2.1533797797748	4.60161870169884	12.8685953788293	0.000334142312247429	0.00164413834558392
OLFM4	6.31406136823508	10.3561890797963	10.4740903317436	0.0012106038359551	0.00482346549449177
OLFML2B	1.77574426936041	4.93595714709089	13.8659409711902	0.000196324274772475	0.00104443251643428
OLR1	4.73343470048165	3.17359333326591	31.5112121315718	1.98291973582213e-08	3.05896569036617e-07
OMD	-1.91106694641899	1.92640413597928	14.612482336143	0.000132037073405145	0.000743361422199277
ONECUT2	5.55755214973683	5.95182640810576	26.9421329478988	2.09638700389674e-07	2.61771494184691e-06
OR51E1	1.87823181648808	1.56149312454444	6.8171732267819	0.00902853643553834	0.0256661744546361
ORAOV1	1.30219310323182	5.05372150731609	7.90522524592666	0.00492922034162197	0.0156105286116997
OSBPL7	-1.52235745946865	4.73803097503085	18.6639434346596	1.55902945538643e-05	0.000117246101542584
OSCAR	1.82491993432806	2.10363831429714	17.9159932046673	2.30872829388564e-05	0.000166621197916414
OSM	2.09738465247995	1.10290198476087	11.5925560751693	0.000662163361649038	0.00291272657187991
OSR1	-2.37170250468624	2.2351720191817	43.3194770409157	4.64932455127525e-11	1.16110301435244e-09
OTX1	2.19298081063869	3.20927059233304	20.3059056033249	6.59965676717278e-06	5.51819690273525e-05
OXCT1	-1.86152207767617	5.58275541844938	47.2409984640342	6.27736023731508e-12	1.85877270919692e-10
OXTR	1.20325291953733	1.728303647393	5.510785278789	0.0188995594782911	0.0470834875314627
P2RX1	-2.02853871855353	1.47963310544844	22.1832849120094	2.47821980399828e-06	2.34130744651829e-05
P2RY14	-3.68282979147189	1.98900245169402	208.981729352253	2.29100539055865e-47	2.33259594995649e-44
P2RY6	2.07848919196991	3.1311692388811	17.6031860047204	2.7213205458982e-05	0.000192411318084981
P4HA3	2.02814453874967	1.47984249474085	16.6783190636658	4.42842305646593e-05	0.000293073037876915
PABPC1L	1.22509378159186	4.54190514096804	12.3630464381721	0.000437915542867819	0.00206272246455461
PABPC1	1.41339215257279	11.9211274809017	15.495399890606	8.27062843804133e-05	0.000500091539542782
PACSIN1	-2.33837138984047	1.1305927873125	23.0015702499057	1.61869131554022e-06	1.62784253074385e-05
PADI3	2.88144891247742	4.35953658577038	5.53366021454843	0.0186540427926576	0.046550699548193
PAFAH1B3	1.37235985167342	5.09750033177994	28.8982529151309	7.62816856755853e-08	1.0323766785297e-06
PAFAH2	-1.05150850102148	4.88436235228456	24.8778949619853	6.10787851816677e-07	6.85698728299027e-06
PAH	4.41880125235227	2.1811518597403	4.46832375248295	0.0345288502493637	0.0769270934018815
PAICS	1.48639055569419	7.47478738238092	38.3523329060259	5.90574463399406e-10	1.23294063052911e-08
PAIP2B	-2.6447961977498	3.52788267061386	66.916929031623	2.83192514872169e-16	1.93213202414847e-14
PALM2	2.07437162513975	1.8621588503447	14.1031864125553	0.000173050384957491	0.000941815335237399
PALM3	-2.93638629267017	2.4660763451241	30.747181153948	2.93930516376214e-08	4.36640214899615e-07
PALM	-1.17249523886005	4.49962727016703	8.86500986376413	0.00290688679247239	0.0101012217340941
PANX2	2.81524653601614	4.691155106329	10.5970591071003	0.00113267681837915	0.0045693722548206
PAPL	3.88862632074853	1.60387172058387	7.43852940010655	0.00638420365787109	0.0192837333673167
PAQR4	1.3932800626568	5.89994648790395	25.062783757512	5.54936215534764e-07	6.32655964583819e-06
